Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2014/11/28 00:00:00;2014/11/28 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;CO;Fond;Oui;mesures fixes;Max. journalier moy. hor.;0.5;0.5;mg-m3;100.0;100;100.0;R;1;48.859001;2.351
2014/11/29 00:00:00;2014/11/29 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04012;Place Victor Basch;Urbaine;CO;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;1.3;1.3;mg-m3;100.0;100;100.0;R;1;48.827778;2.3275
2014/11/29 00:00:00;2014/11/29 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;CO;Fond;Oui;mesures fixes;Max. journalier moy. hor.;0.55;0.55;mg-m3;100.0;100;100.0;R;1;48.859001;2.351
2014/11/30 00:00:00;2014/11/30 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04012;Place Victor Basch;Urbaine;CO;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;1.25;1.25;mg-m3;100.0;100;100.0;R;1;48.827778;2.3275
2014/11/30 00:00:00;2014/11/30 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;CO;Fond;Oui;mesures fixes;Max. journalier moy. hor.;0.525;0.525;mg-m3;100.0;100;100.0;R;1;48.859001;2.351
2014/12/01 00:00:00;2014/12/01 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04012;Place Victor Basch;Urbaine;CO;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;1.225;1.225;mg-m3;96.0;100;96.0;R;1;48.827778;2.3275
2014/12/01 00:00:00;2014/12/01 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;CO;Fond;Oui;mesures fixes;Max. journalier moy. hor.;0.4;0.4;mg-m3;96.0;100;96.0;R;1;48.859001;2.351
2014/12/02 00:00:00;2014/12/02 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04012;Place Victor Basch;Urbaine;CO;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;1.225;1.225;mg-m3;100.0;100;100.0;R;1;48.827778;2.3275
2014/12/02 00:00:00;2014/12/02 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;CO;Fond;Oui;mesures fixes;Max. journalier moy. hor.;0.5;0.5;mg-m3;50.0;100;50.0;N;-1;48.859001;2.351
2014/12/03 00:00:00;2014/12/03 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04012;Place Victor Basch;Urbaine;CO;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;1.2;1.2;mg-m3;100.0;100;100.0;R;1;48.827778;2.3275
