Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2016/01/30 00:00:00;2016/01/30 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;10.7;10.725;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/01/30 00:00:00;2016/01/30 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;13.3;13.3;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/01/31 00:00:00;2016/01/31 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;6.0;6.0;µg/m3;100.0;100;100.0;R;1;48.859001;2.351
2016/01/31 00:00:00;2016/01/31 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;16.8;16.775;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/02/01 00:00:00;2016/02/01 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;10.2;10.15;µg/m3;100.0;100;100.0;R;1;48.859001;2.351
2016/02/01 00:00:00;2016/02/01 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;18.6;18.625;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/02/02 00:00:00;2016/02/02 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;9.3;9.275;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/02/02 00:00:00;2016/02/02 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;13.7;13.65;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/02/03 00:00:00;2016/02/03 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;11.0;10.95;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/02/03 00:00:00;2016/02/03 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;11.0;11.0;µg-m3;92.0;100;92.0;A;1;48.838615;2.412781
2016/02/04 00:00:00;2016/02/04 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;13.1;13.075;µg/m3;79.0;100;79.0;A;1;48.859001;2.351
2016/02/04 00:00:00;2016/02/04 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;14.2;14.2;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/02/05 00:00:00;2016/02/05 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;14.3;14.325;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/02/05 00:00:00;2016/02/05 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;24.8;24.8;µg-m3;96.0;100;96.0;R;1;48.838615;2.412781
2016/02/06 00:00:00;2016/02/06 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;13.1;13.125;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/02/06 00:00:00;2016/02/06 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;27.5;27.45;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/02/07 00:00:00;2016/02/07 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;6.5;6.525;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/02/07 00:00:00;2016/02/07 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;12.9;12.9;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/02/08 00:00:00;2016/02/08 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;11.3;11.275;µg/m3;96.0;100;96.0;R;1;48.859001;2.351
2016/02/08 00:00:00;2016/02/08 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;16.1;16.1;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/02/09 00:00:00;2016/02/09 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;9.3;9.3;µg/m3;96.0;100;96.0;R;1;48.859001;2.351
2016/02/09 00:00:00;2016/02/09 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;16.6;16.625;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/02/10 00:00:00;2016/02/10 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;8.3;8.25;µg/m3;88.0;100;88.0;R;1;48.859001;2.351
2016/02/10 00:00:00;2016/02/10 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;11.0;10.95;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/02/11 00:00:00;2016/02/11 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;14.7;14.7;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/02/11 00:00:00;2016/02/11 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;26.9;26.875;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/02/12 00:00:00;2016/02/12 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;13.5;13.525;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/02/12 00:00:00;2016/02/12 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;28.2;28.225;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/02/13 00:00:00;2016/02/13 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;21.1;21.125;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/02/13 00:00:00;2016/02/13 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;26.6;26.55;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/02/14 00:00:00;2016/02/14 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;18.8;18.775;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/02/14 00:00:00;2016/02/14 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;21.6;21.6;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/02/15 00:00:00;2016/02/15 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;10.5;10.475;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/02/15 00:00:00;2016/02/15 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;16.9;16.925;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/02/16 00:00:00;2016/02/16 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;24.4;24.4;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/02/16 00:00:00;2016/02/16 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;33.5;33.5;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/02/17 00:00:00;2016/02/17 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;30.7;30.725;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/02/17 00:00:00;2016/02/17 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;47.4;47.425;µg-m3;96.0;100;96.0;A;1;48.838615;2.412781
2016/02/18 00:00:00;2016/02/18 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;32.4;32.4;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/02/18 00:00:00;2016/02/18 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;45.1;45.05;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/02/19 00:00:00;2016/02/19 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;17.2;17.2;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/02/19 00:00:00;2016/02/19 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;36.0;35.975;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/02/20 00:00:00;2016/02/20 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;9.6;9.55;µg/m3;100.0;100;100.0;R;1;48.859001;2.351
2016/02/20 00:00:00;2016/02/20 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;12.4;12.4;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/02/21 00:00:00;2016/02/21 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;9.2;9.15;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/02/21 00:00:00;2016/02/21 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;10.2;10.225;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/02/22 00:00:00;2016/02/22 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;9.0;9.0;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/02/22 00:00:00;2016/02/22 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;12.9;12.925;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/02/23 00:00:00;2016/02/23 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;11.2;11.2;µg/m3;100.0;100;100.0;R;1;48.859001;2.351
2016/02/23 00:00:00;2016/02/23 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;19.8;19.825;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/02/24 00:00:00;2016/02/24 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;31.1;31.075;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/02/24 00:00:00;2016/02/24 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;44.4;44.375;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/02/25 00:00:00;2016/02/25 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;32.1;32.1;µg/m3;83.0;100;83.0;A;1;48.859001;2.351
2016/02/25 00:00:00;2016/02/25 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;48.6;48.575;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/02/26 00:00:00;2016/02/26 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;47.8;47.775;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/02/26 00:00:00;2016/02/26 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;70.5;70.525;µg-m3;96.0;100;96.0;R;1;48.838615;2.412781
2016/02/27 00:00:00;2016/02/27 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;32.1;32.1;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/02/27 00:00:00;2016/02/27 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;39.2;39.225;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/02/28 00:00:00;2016/02/28 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;36.6;36.575;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/02/28 00:00:00;2016/02/28 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;41.4;41.375;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/02/29 00:00:00;2016/02/29 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;25.8;25.8;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/02/29 00:00:00;2016/02/29 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;27.3;27.25;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/03/01 00:00:00;2016/03/01 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;21.6;21.55;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/01 00:00:00;2016/03/01 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;37.6;37.55;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/03/02 00:00:00;2016/03/02 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;11.0;10.95;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/02 00:00:00;2016/03/02 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;9.6;9.575;µg-m3;88.0;100;88.0;R;1;48.838615;2.412781
2016/03/03 00:00:00;2016/03/03 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;21.1;21.125;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/03 00:00:00;2016/03/03 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;30.4;30.35;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/03/04 00:00:00;2016/03/04 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;14.1;14.075;µg/m3;100.0;100;100.0;R;1;48.859001;2.351
2016/03/04 00:00:00;2016/03/04 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;30.6;30.55;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/03/05 00:00:00;2016/03/05 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;18.2;18.225;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/05 00:00:00;2016/03/05 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;19.4;19.35;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/03/06 00:00:00;2016/03/06 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;13.5;13.45;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/06 00:00:00;2016/03/06 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;20.1;20.05;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/03/07 00:00:00;2016/03/07 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;13.5;13.525;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/07 00:00:00;2016/03/07 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;22.2;22.225;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/03/08 00:00:00;2016/03/08 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;18.2;18.2;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/08 00:00:00;2016/03/08 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;24.9;24.875;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/03/09 00:00:00;2016/03/09 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;14.8;14.775;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/09 00:00:00;2016/03/09 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;21.6;21.55;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/03/10 00:00:00;2016/03/10 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;23.2;23.15;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/10 00:00:00;2016/03/10 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;37.8;37.775;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/03/11 00:00:00;2016/03/11 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;72.4;72.375;µg/m3;92.0;100;92.0;A;1;48.859001;2.351
2016/03/11 00:00:00;2016/03/11 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;76.7;76.65;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/03/12 00:00:00;2016/03/12 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;72.4;72.35;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/12 00:00:00;2016/03/12 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;74.7;74.65;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/03/13 00:00:00;2016/03/13 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;50.5;50.525;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/13 00:00:00;2016/03/13 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;54.6;54.55;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/03/14 00:00:00;2016/03/14 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;29.4;29.4;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/14 00:00:00;2016/03/14 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;45.9;45.85;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2016/03/15 00:00:00;2016/03/15 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Max. journalier moy. hor.;43.4;43.425;µg/m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/15 00:00:00;2016/03/15 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;48.1;48.125;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
